,sample_mean_score,sample_variance_score,scores,Actor (Policy Function) Loss_mean,Critic (Value Function) MSE Loss_mean,Actor (Policy Function) Loss_variance,Critic (Value Function) MSE Loss_variance
505,0.5702173913043468,0.4499292595781172,0.21000000000000396,0.001420740038508803,0.0031035185526945195,0.007293618388010629,0.0011692893226334998
506,0.5692702169625237,0.4494949209096221,0.09000000000000341,0.0014218654118768638,0.003097401084512365,0.007279204764519541,0.0011669974478421957
507,0.5682086614173218,0.44918080844552744,0.030000000000003135,0.0014276102699335828,0.0030913195271274874,0.007264864124396561,0.0011647144662809432
508,0.5676031434184666,0.4484832201475653,0.260000000000004,0.0014249405615932957,0.0030852462128052364,0.007250566838583254,0.0011624404958083291
509,0.5665490196078422,0.448168813898826,0.030000000000003135,0.0014217884197683342,0.0030791967453803167,0.007236327177379245,0.0011601753867207087
510,0.5662622309197642,0.4473320801197047,0.4200000000000035,0.001411180669875414,0.0030731873456066373,0.007222195800507685,0.0011579189867058181
511,0.5667578124999991,0.44658242263941805,0.8200000000000038,0.0014113082616020723,0.0030671869756618056,0.007208062353264572,0.0011556714347034755
512,0.5661988304093558,0.44587048382674,0.2800000000000038,0.0013991232877976743,0.003061225443321711,0.007194060273430785,0.0011534324958847732
513,0.5651556420233455,0.4455606969758884,0.030000000000003135,0.0013899176204031805,0.0030552822388671508,0.007180080322702312,0.0011512022448031496
514,0.5650097087378633,0.4447048150806399,0.4900000000000042,0.0013778527149802301,0.0030493703031800557,0.007166186259237707,0.0011489805514764127
515,0.5639728682170535,0.4443960303303838,0.030000000000003135,0.0013754355201269005,0.003043460685951885,0.007152274349363264,0.0011467675418444752
516,0.5629593810444867,0.44406583749417544,0.040000000000003144,0.0013708861644607321,0.0030375749742828774,0.00713842405272349,0.0011445630338358793
517,0.5631660231660225,0.44322902847582263,0.6700000000000044,0.0013702938730845195,0.0030317120784240557,0.0071246168378222355,0.001142366984335918
518,0.5634489402697489,0.44241491582415005,0.7100000000000046,0.00135992681395774,0.003025882533315418,0.007110918531262586,0.00114017928015373
519,0.5649807692307686,0.44278265858898813,1.3599999999999894,0.0013500097817016525,0.003020077205266696,0.007097268480202473,0.001137999927881552
520,0.5640115163147786,0.4424206075594128,0.06000000000000316,0.0013476166551053533,0.0030142805166057988,0.007083622870766921,0.0011358289729150833
521,0.5633141762452101,0.4418252715452751,0.20000000000000373,0.0013502780960455603,0.003008513230480539,0.007070030363106521,0.0011336662414667545
522,0.5624665391969401,0.44135463249890516,0.12000000000000366,0.0013504995120832053,0.0030027625107438825,0.007056486269277076,0.0011315117630744413
523,0.5614503816793888,0.44105181206484934,0.030000000000003135,0.001348055204657229,0.0029970320520580985,0.0070429970744251315,0.0011293654678535218
524,0.5608190476190471,0.4404193660486953,0.23000000000000398,0.0013497805355984283,0.002991327561693606,0.007029557803116233,0.0011272272743785316
525,0.5607224334600756,0.4395853818576718,0.5100000000000047,0.0013586502662174742,0.0029856724634778602,0.007016209550741315,0.0011250969963597331
526,0.5614041745730546,0.4389946024920313,0.9200000000000013,0.001355689920279193,0.0029800070803759466,0.007002875367756585,0.0011229749435761646
527,0.5603977272727269,0.43869642595306496,0.030000000000003135,0.001348742918466857,0.0029743664613945805,0.006989612660923414,0.0011208608604858458
528,0.5596219281663511,0.4381839477000488,0.15000000000000369,0.0013445694370025033,0.0029687444472571213,0.006976383972250759,0.0011187547380727735
529,0.5588113207547165,0.43770387737630995,0.13000000000000345,0.0013382520388610282,0.0029631448332360926,0.006963217252892856,0.0011166565083055515
530,0.5583050847457622,0.4370141029740824,0.29000000000000403,0.001334539372174968,0.002957564866460808,0.006950086426380353,0.0011145661424647889
531,0.5575751879699243,0.4364745235263158,0.1700000000000037,0.0013266041655526364,0.0029520146474385778,0.0069370312500899554,0.0011124835360696067
532,0.5573921200750465,0.43567194557687366,0.4600000000000042,0.0013285353465616102,0.0029464826868257133,0.006923993705467202,0.001110408712782833
